175.68592071533203, 86.61417961120605
169.34112548828125, 77.53790616989136
171.24008178710938, 76.95798397064209
173.09078216552734, 76.53124809265137
161.52873992919922, 82.01710224151611
157.17534065246582, 85.39439678192139
152.34957695007324, 89.44735050201416
171.78382873535156, 83.81433963775635
142.2230339050293, 101.84258937835693
182.25223541259766, 96.06532573699951
174.13644790649414, 104.9199628829956
227.9204559326172, 118.58619689941406
139.9292755126953, 185.71256160736084
282.27901458740234, 184.94359016418457
158.61902236938477, 293.95995140075684
321.31290435791016, 244.24092292785645
171.85375213623047, 377.17844009399414
351.95377349853516, 266.11541748046875
169.14630889892578, 401.6158103942871
345.0340270996094, 272.5795841217041
171.65971755981445, 401.17692947387695
335.06134033203125, 269.79804039001465
174.79066848754883, 393.17127227783203
310.48831939697266, 257.7805709838867
253.1668472290039, 295.7980442047119
421.80004119873047, 310.7314968109131
362.76622772216797, 329.62371826171875
497.3809814453125, 413.95259857177734
400.32005310058594, 457.5720691680908
496.220703125, 432.1154308319092
402.7642059326172, 466.80633544921875
549.3677520751953, 445.30134201049805
456.4771270751953, 498.4101104736328
